Location,IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified,IndicatorCoder,Indicatorr,ValueTyper,ParentLocationCoder,ParentLocationr,Location typer,SpatialDimValueCoder,Period typer,Periodr,IsLatestYearr,Dim1 typer,Dim1r,Dim1ValueCoder,Dim2 typer,Dim2r,Dim2ValueCoder,Dim3 typer,Dim3r,Dim3ValueCoder,DataSourceDimValueCoder,DataSourcer,FactValueNumericPrefixr,FactValueNumericr,FactValueUoMr,FactValueNumericLowPrefixr,FactValueNumericLowr,FactValueNumericHighPrefixr,FactValueNumericHighr,Valuer,FactValueTranslationIDr,FactCommentsr,Languager,DateModifiedr
Iceland,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,ISL,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,82.47,,,82.34,,82.7,82.5 [82.3-82.7],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,ISL,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,2.01,,,1.69,,2.38,2.0 [1.7-2.4],,,EN,2025-04-14T22:00:00.000Z
Kuwait,WHOSIS_000001,Life expectancy at birth (years),text,EMR,Eastern Mediterranean,Country,KWT,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,82.5,,,82.42,,82.67,82.5 [82.4-82.7],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EMR,Eastern Mediterranean,Country,KWT,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,7.64,,,7.36,,7.93,7.6 [7.4-7.9],,,EN,2025-04-14T22:00:00.000Z
France,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,FRA,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,82.53,,,82.52,,82.6,82.5 [82.5-82.6],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,FRA,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,3.31,,,3.25,,3.38,3.3 [3.2-3.4],,,EN,2025-04-14T22:00:00.000Z
Australia,WHOSIS_000001,Life expectancy at birth (years),text,WPR,Western Pacific,Country,AUS,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,82.64,,,82.63,,82.72,82.6 [82.6-82.7],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,WPR,Western Pacific,Country,AUS,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,3.22,,,3.15,,3.3,3.2 [3.1-3.3],,,EN,2025-04-14T22:00:00.000Z
Israel,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,ISR,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,82.57,,,82.55,,82.67,82.6 [82.6-82.7],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,ISR,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,2.86,,,2.78,,2.94,2.9 [2.8-2.9],,,EN,2025-04-14T22:00:00.000Z
Norway,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,NOR,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,82.66,,,82.63,,82.76,82.7 [82.6-82.8],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,NOR,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,1.97,,,1.86,,2.09,2.0 [1.9-2.1],,,EN,2025-04-14T22:00:00.000Z
Sweden,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,SWE,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,82.71,,,82.7,,82.8,82.7 [82.7-82.8],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,SWE,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,2.16,,,2.07,,2.24,2.2 [2.1-2.2],,,EN,2025-04-14T22:00:00.000Z
Luxembourg,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,LUX,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,82.8,,,82.65,,83.0,82.8 [82.7-83.0],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,LUX,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,2.1,,,1.82,,2.42,2.1 [1.8-2.4],,,EN,2025-04-14T22:00:00.000Z
Italy,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,ITA,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,82.99,,,82.93,,83.04,83.0 [82.9-83.0],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,ITA,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,2.62,,,2.56,,2.68,2.6 [2.6-2.7],,,EN,2025-04-14T22:00:00.000Z
Spain,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,ESP,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,83.14,,,83.07,,83.2,83.1 [83.1-83.2],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,ESP,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,2.64,,,2.58,,2.71,2.6 [2.6-2.7],,,EN,2025-04-14T22:00:00.000Z
Switzerland,WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,CHE,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,83.48,,,83.46,,83.56,83.5 [83.5-83.6],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,CHE,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,3.54,,,3.41,,3.67,3.5 [3.4-3.7],,,EN,2025-04-14T22:00:00.000Z
Republic of Korea,WHOSIS_000001,Life expectancy at birth (years),text,WPR,Western Pacific,Country,KOR,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,83.69,,,83.68,,83.76,83.7 [83.7-83.8],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,WPR,Western Pacific,Country,KOR,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,2.59,,,2.52,,2.65,2.6 [2.5-2.6],,,EN,2025-04-14T22:00:00.000Z
Singapore,WHOSIS_000001,Life expectancy at birth (years),text,WPR,Western Pacific,Country,SGP,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,83.9,,,83.86,,84.0,83.9 [83.9-84.0],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,WPR,Western Pacific,Country,SGP,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,2.0,,,1.86,,2.16,2.0 [1.9-2.2],,,EN,2025-04-14T22:00:00.000Z
Japan,WHOSIS_000001,Life expectancy at birth (years),text,WPR,Western Pacific,Country,JPN,Year,2019,False,Sex,Both sexes,SEX_BTSX,,,,,,,,,,84.47,,,84.41,,84.52,84.5 [84.4-84.5],,,EN,2024-08-01T22:00:00.000Z,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,WPR,Western Pacific,Country,JPN,Year,2019,False,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,1.82,,,1.79,,1.86,1.8 [1.8-1.9],,,EN,2025-04-14T22:00:00.000Z
